idx	cutoff_idx
814	[6]
815	[7]
816	[8]
817	[8]
818	[3]
819	[10]
820	[7]
821	[3]
822	[6]
823	[6]
824	[6]
825	[6]
826	[6]
827	[5]
828	[4]
829	[4]
830	[4]
831	[7]
832	[5]
833	[3]
834	[1]
835	[5]
836	[1]
837	[6]
838	[4]
839	[5]
840	[2]
841	[13]
842	[4]
843	[3]
844	[3]
845	[1]
846	[3]
847	[9]
848	[5]
849	[9]
850	[8]
851	[4]
852	[7]
853	[8]
854	[15]
855	[7]
856	[5, 11]
857	[9]
858	[3]
859	[5]
860	[10]
861	[6]
862	[12]
863	[10]
864	[1]
865	[9]
866	[8]
867	[1]
868	[9]
869	[7]
870	[7]
871	[8]
872	[6]
873	[11]
874	[6]
875	[5, 10]
876	[10, 2]
877	[15]
878	[18, 16]
879	[11]
880	[5, 17]
881	[6]
882	[8]
883	[1]
884	[8]
885	[7]
886	[18, 16, 6]
887	[11]
888	[3]
889	[10]
890	[1]
891	[4, 17]
892	[9]
893	[5]
894	[3]
895	[2]
896	[3]
897	[1]
898	[7]
899	[9]
900	[5]
901	[3]
902	[9]
903	[4]
904	[9]
905	[13]
906	[8]
907	[2]
908	[4, 3]
909	[16, 11]
910	[12]
911	[16, 3]
912	[6]
913	[5]
914	[3]
915	[6]
916	[3]
917	[7]
918	[1, 15]
919	[3]
920	[7]
921	[5]
922	[6]
923	[13, 14]
924	[6]
925	[2]
926	[3]
927	[3]
928	[4]
929	[7]
930	[9]
931	[11]
932	[12]
933	[14]
934	[6]
935	[1]
936	[4]
937	[11]
938	[7]
939	[17, 12]
940	[19, 17]
941	[1]
942	[14]
943	[12, 8]
944	[8]
945	[8]
946	[8]
947	[5]
948	[9]
949	[5]
950	[7]
951	[4]
952	[16, 15]
953	[9, 8]
954	[5, 2]
955	[12]
956	[9]
957	[13, 3]
958	[1]
959	[5]
960	[1]
961	[4]
962	[4]
963	[6]
964	[4]
965	[2]
966	[2]
967	[5]
968	[5]
969	[5]
970	[6]
971	[10]
972	[4]
973	[1]
974	[4]
975	[2]
976	[2]
977	[4]
978	[6]
979	[4]
980	[5]
981	[7]
982	[4]
983	[1]
984	[3]
985	[5]
986	[8]
987	[3]
988	[3]
989	[6]
990	[4]
991	[4]
992	[2]
993	[4]
994	[3]
995	[9]
996	[6]
997	[9]
998	[5]
999	[5]
1000	[3]
1001	[1]
1002	[5]
1003	[2]
1004	[1]
1005	[5]
1006	[8]
1007	[2]
1008	[5]
1009	[4]
1010	[4]
1011	[6]
1012	[5]
1013	[1]
1014	[5]
1015	[6]
1016	[8]
1017	[3]
1018	[7]
1019	[1]
1020	[3]
1021	[1]
1022	[4]
1023	[4]
1024	[2]
1025	[4]
1026	[3]
1027	[5]
1028	[11]
1029	[8]
1030	[8]
1031	[7]
1032	[1]
1033	[9]
1034	[10, 12]
1035	[1]
1036	[1]
1037	[4]
1038	[2]
1039	[3]
1040	[3]
1041	[6]
1042	[2]
1043	[2]
1044	[6]
1045	[3]
1046	[3]
1047	[1]
1048	[3]
1049	[1]
1050	[5]
1051	[5]
1052	[4]
1053	[2]
1054	[4]
1055	[8]
1056	[4]
1057	[4]
1058	[4]
1059	[6]
1060	[1]
1061	[9]
1062	[3]
1063	[6]
1064	[4]
1065	[4]
1066	[2]
1067	[12]
1068	[12]
1069	[10]
1070	[3]
1071	[9]
1072	[9]
1073	[6]
1074	[2]
1075	[7]
1076	[8]
1077	[3]
1078	[5]
1079	[5]
1080	[3]
1081	[4]
1082	[6]
1083	[9]
1084	[7]
1085	[1]
1086	[2]
1087	[9]
1088	[5]
1089	[7]
1090	[5]
1091	[2]
1092	[1]
1093	[11]
1094	[9]
1095	[3]
1096	[6]
1097	[8]
1098	[6]
1099	[6]
1100	[3]
1101	[6]
1102	[4]
1103	[2]
1104	[3]
1105	[1]
1106	[4]
1107	[4]
1108	[5]
1109	[7]
1110	[5]
1111	[3]
1112	[7]
1113	[6]
1114	[8]
1115	[4]
1116	[8]
1117	[6]
1118	[6]
1119	[4]
1120	[18, 9]
1121	[2]
1122	[6]
1123	[8]
1124	[3]
1125	[3]
1126	[3]
1127	[9]
1128	[1]
1129	[3]
1130	[3]
1131	[1]
1132	[6]
1133	[12]
1134	[7]
1135	[12]
1136	[13]
1137	[10]
1138	[8]
1139	[8]
1140	[2]
1141	[1]
1142	[3]
1143	[4]
1144	[1]
1145	[4]
1146	[5]
1147	[3]
1148	[1]
1149	[3]
1150	[1]
1151	[8]
1152	[5]
1153	[8]
1154	[5]
1155	[9, 3]
1156	[10]
1157	[15, 4]
1158	[8]
1159	[7]
1160	[8]
1161	[16, 8, 14]
1162	[5]
1163	[3]
1164	[4]
1165	[6]
1166	[7]
1167	[2]
1168	[6]
1169	[5]
1170	[8]
1171	[7]
1172	[1]
1173	[9]
1174	[10]
1175	[11]
1176	[9]
1177	[6]
1178	[8]
1179	[10]
1180	[5]
1181	[2]
1182	[2]
1183	[1]
1184	[3]
1185	[18, 9]
1186	[12]
1187	[13, 12]
1188	[5]
1189	[7]
1190	[7]
1191	[7]
1192	[1]
1193	[2]
1194	[3]
1195	[1]
1196	[5]
1197	[8]
1198	[12]
1199	[12]
1200	[1]
1201	[8]
1202	[9]
1203	[11]
1204	[9]
1205	[10]
1206	[4]
1207	[4]
1208	[3]
1209	[8]
1210	[6]
1211	[9]
1212	[3]
1213	[3]
1214	[1]
1215	[5]
1216	[12, 11]
1217	[10]
1218	[14]
1219	[8]
1220	[3]
1221	[18, 1]
1222	[13, 5]
1223	[18, 16]
1224	[15, 6]
1225	[19, 17]
1226	[16, 15]
1227	[3]
1228	[1]
1229	[1]
1230	[6]
1231	[1]
1232	[5]
1233	[5]
1234	[7]
1235	[6]
1236	[4]
1237	[6]
1238	[5]
1239	[2]
1240	[2]
1241	[12]
1242	[9]
1243	[8]
1244	[5]
1245	[10]
1246	[1]
1247	[10]
1248	[1]
1249	[3]
1250	[9]
1251	[3]
1252	[5]
1253	[8]
1254	[2]
1255	[6]
1256	[1]
1257	[6]
1258	[2]
1259	[6]
1260	[6]
1261	[1]
1262	[4]
1263	[2]
1264	[8]
1265	[3]
1266	[4]
1267	[1]
1268	[10]
1269	[11, 2]
1270	[7]
1271	[12, 1]
1272	[11]
1273	[13]
1274	[5]
1275	[4]
1276	[8]
1277	[9]
1278	[8]
1279	[16]
1280	[3, 10]
1281	[5]
1282	[9]
1283	[4]
1284	[6]
1285	[3]
1286	[3]
1287	[2]
1288	[1]
1289	[5]
1290	[5]
1291	[13]
1292	[11]
1293	[14]
1294	[15]
1295	[21, 6]
1296	[16, 14]
1297	[6, 16]
1298	[4, 19]
1299	[12, 19]
1300	[10, 14]
1301	[9, 8]
1302	[3]
1303	[10]
1304	[14, 3]
1305	[9]
1306	[14, 6]
1307	[13]
1308	[15, 5]
1309	[7]
1310	[10]
1311	[17, 14]
1312	[16, 12]
1313	[9]
1314	[1]
1315	[9]
1316	[5]
1317	[3]
1318	[8]
1319	[5]
1320	[6]
1321	[1]
1322	[1]
1323	[1]
1324	[6]
1325	[8]
1326	[5]
1327	[6]
1328	[3]
1329	[4]
1330	[4]
1331	[10]
1332	[8]
1333	[21, 23]
1334	[6, 8]
1335	[10]
1336	[7, 11]
1337	[7]
1338	[8]
1339	[8, 1]
1340	[17, 12]
1341	[15, 19, 9]
1342	[18, 7]
1343	[20, 21]
1344	[22, 16]
1345	[7, 14]
1346	[9, 5]
1347	[22, 11]
1348	[7, 18]
1349	[9, 19]
1350	[10, 16]
1351	[6, 15]
1352	[6]
1353	[6]
1354	[6]
1355	[1]
1356	[3]
1357	[9]
1358	[8]
1359	[4]
1360	[11]
1361	[2]
1362	[16, 13]
1363	[14, 13]
1364	[3]
1365	[3]
1366	[7]
1367	[7]
1368	[8]
1369	[5]
1370	[9]
1371	[10]
1372	[8]
1373	[2]
1374	[4]
1375	[3]
1376	[5]
1377	[4]
1378	[3]
1379	[3]
1380	[6]
1381	[3]
1382	[6, 24]
1383	[6]
1384	[7]
1385	[7]
1386	[6]
1387	[15]
1388	[9]
1389	[9]
1390	[7]
1391	[5]
1392	[5]
1393	[10]
1394	[3]
1395	[4]
1396	[7]
1397	[4]
1398	[3]
1399	[5]
1400	[5, 16]
1401	[12, 23]
1402	[1]
1403	[7]
1404	[10]
1405	[7]
1406	[11]
1407	[1]
1408	[4]
1409	[8]
1410	[2]
1411	[9]
1412	[1]
1413	[3]
1414	[6]
1415	[5]
1416	[8]
1417	[1]
1418	[5, 6]
1419	[16, 18]
1420	[13, 12]
1421	[10]
1422	[4]
1423	[9]
1424	[6]
1425	[3]
1426	[10]
1427	[2]
1428	[16, 10]
1429	[16, 17]
1430	[5, 6]
1431	[5]
1432	[7]
1433	[9]
1434	[15]
1435	[6]
1436	[4]
1437	[12, 5]
1438	[6, 3]
1439	[8, 11]
1440	[2]
1441	[8]
1442	[2]
1443	[4]
1444	[7]
1445	[5]
1446	[3]
1447	[1]
1448	[9]
1449	[4]
1450	[7]
1451	[6]
1452	[11]
1453	[4]
1454	[10]
1455	[10]
1456	[5]
1457	[6]
1458	[5]
1459	[3]
1460	[8]
1461	[8]
1462	[5]
1463	[9]
1464	[6, 4]
1465	[3]
1466	[4, 11]
1467	[11, 10]
1468	[21, 19, 17]
1469	[10, 9]
1470	[10, 19]
1471	[4, 19]
1472	[3, 12]
1473	[5]
1474	[12]
1475	[9, 8]
1476	[9, 2]
1477	[16, 6]
1478	[3, 4]
1479	[2, 3]
1480	[10, 6]
1481	[17, 20]
1482	[7]
1483	[5]
1484	[8]
1485	[7]
1486	[17, 16]
1487	[17, 12]
1488	[14, 5]
1489	[15, 13]
1490	[8]
1491	[2]
1492	[6]
1493	[10]
1494	[7]
1495	[5]
1496	[8]
1497	[4]
1498	[5]
1499	[1]
1500	[5]
1501	[4, 9]
1502	[6]
1503	[7]
1504	[8]
1505	[3, 11]
1506	[5]
1507	[2]
1508	[5]
1509	[5]
1510	[16, 8]
1511	[8]
1512	[5]
1513	[5]
1514	[8]
1515	[4]
1516	[7]
1517	[7]
1518	[7]
1519	[7]
1520	[7]
1521	[6]
1522	[3]
1523	[7]
1524	[8]
1525	[3]
1526	[5]
1527	[4]
1528	[1]
1529	[2]
1530	[5]
1531	[4]
1532	[1]
1533	[5]
1534	[10]
1535	[4]
1536	[9]
1537	[9, 2]
1538	[9, 11]
1539	[7, 14]
1540	[3, 18]
1541	[16, 15]
1542	[16, 4]
1543	[4, 3]
1544	[16, 3]
1545	[7, 21]
1546	[16, 14]
1547	[11, 5]
1548	[7]
1549	[4]
1550	[13]
1551	[1]
1552	[7]
1553	[10]
1554	[10]
1555	[16]
1556	[11]
1557	[6]
1558	[5]
1559	[5]
1560	[6]
1561	[1]
1562	[4]
1563	[7]
1564	[7]
1565	[8]
1566	[19, 18]
1567	[19, 2]
1568	[6]
1569	[8]
1570	[4]
1571	[5]
1572	[7]
1573	[11]
1574	[9]
1575	[2]
1576	[8]
1577	[10]
1578	[2]
1579	[4]
1580	[7]
1581	[5]
1582	[2]
1583	[13]
1584	[13]
1585	[6]
1586	[9]
1587	[4]
1588	[10]
1589	[4]
1590	[4]
1591	[5]
1592	[11]
1593	[13]
1594	[4]
1595	[8]
1596	[6]
1597	[8]
1598	[2]
1599	[11]
1600	[8]
1601	[5]
1602	[6]
1603	[8]
1604	[8]
1605	[6]
1606	[4]
1607	[7]
1608	[6]
1609	[2]
1610	[4]
1611	[12]
1612	[9]
1613	[9]
1614	[8]
1615	[15, 2]
1616	[17, 11]
1617	[17, 2]
1618	[16, 22]
1619	[25, 13, 19]
1620	[7, 12]
1621	[3]
1622	[1]
1623	[1]
1624	[4]
1625	[5]
1626	[5]
1627	[5]
1628	[5]
1629	[7]
1630	[2]
1631	[2]
1632	[11, 5]
1633	[8]
1634	[10]
1635	[13]
1636	[3]
1637	[3]
1638	[7]
1639	[4]
1640	[5]
1641	[3]
1642	[7]
1643	[3]
1644	[5]
1645	[9]
1646	[3]
1647	[6]
1648	[6]
1649	[5]
1650	[15, 10]
1651	[8]
1652	[10]
1653	[6]
1654	[14]
1655	[9]
1656	[13, 18]
1657	[1]
1658	[8, 10]
1659	[1]
1660	[6]
1661	[4]
1662	[9]
1663	[8]
1664	[6]
1665	[1]
1666	[3]
1667	[6]
1668	[13, 10]
1669	[7]
1670	[8]
1671	[5]
1672	[7]
1673	[7]
1674	[2]
1675	[8]
1676	[5]
1677	[5]
1678	[7]
1679	[6]
1680	[10]
1681	[6]
1682	[6]
1683	[3]
1684	[7]
1685	[8]
1686	[5]
1687	[6]
1688	[4]
1689	[12]
1690	[5]
1691	[5]
1692	[5]
1693	[4]
1694	[3]
1695	[8]
1696	[10]
1697	[4, 2]
1698	[3]
1699	[15]
1700	[15]
1701	[9]
1702	[9, 11]
1703	[8]
1704	[11]
1705	[24, 6]
1706	[3]
1707	[8]
1708	[19, 11]
1709	[5]
1710	[8]
1711	[8, 17]
1712	[9]
1713	[13]
1714	[6]
1715	[5, 17]
1716	[11, 20]
1717	[20, 21]
1718	[13]
1719	[4]
1720	[6]
1721	[1]
1722	[11, 15]
1723	[11, 15]
1724	[3]
1725	[10]
1726	[7]
1727	[6]
1728	[3]
1729	[3, 2]
1730	[30, 18, 8, 36]
1731	[14, 22, 25]
1732	[3]
1733	[6]
1734	[7]
1735	[11]
1736	[7]
1737	[10, 12]
1738	[15]
1739	[11]
1740	[15]
1741	[11, 8]
1742	[21, 5]
1743	[8, 7]
1744	[15, 17]
1745	[3]
1746	[10]
1747	[15, 11, 23]
1748	[12, 14]
1749	[5]
1750	[16, 19]
1751	[12, 14]
1752	[15, 14]
1753	[11, 14]
1754	[13, 19]
1755	[16, 19]
1756	[14, 1]
1757	[5]
1758	[9]
1759	[1]
1760	[4]
1761	[7]
1762	[7]
1763	[3]
1764	[4, 21]
1765	[8]
1766	[4]
1767	[8]
1768	[1]
1769	[1]
1770	[9]
1771	[4]
1772	[8]
1773	[10]
1774	[14, 6]
1775	[19, 17]
1776	[10]
1777	[7]
1778	[4]
1779	[12]
1780	[4]
1781	[13, 9]
1782	[20, 21]
1783	[9, 13]
1784	[20, 21]
1785	[14, 4]
1786	[5, 11]
1787	[9]
1788	[16, 3]
1789	[19, 1]
1790	[9]
1791	[21, 1]
1792	[19, 10]
1793	[10, 7]
1794	[16, 20]
1795	[9]
1796	[9]
1797	[5]
1798	[2]
1799	[5]
1800	[12]
1801	[9]
1802	[4]
1803	[6]
1804	[3]
1805	[8]
1806	[5]
1807	[10]
1808	[4]
1809	[2]
1810	[2]
1811	[2]
1812	[8]
1813	[5]
1814	[6]
1815	[4]
1816	[6]
1817	[7]
1818	[8]
1819	[2]
1820	[3]
1821	[10]
1822	[6]
1823	[3]
1824	[11]
1825	[7]
1826	[2]
1827	[18, 12]
1828	[5]
1829	[3]
1830	[2]
1831	[18, 19]
1832	[12]
1833	[12, 9]
1834	[10]
1835	[4]
1836	[11]
1837	[12]
1838	[2, 7]
1839	[16, 13]
1840	[2]
1841	[4]
1842	[4]
1843	[3]
1844	[2]
1845	[3]
1846	[2]
1847	[6]
1848	[8]
1849	[8]
1850	[5]
1851	[5]
1852	[3]
1853	[7]
1854	[4]
1855	[5]
1856	[5]
1857	[2]
1858	[1]
1859	[1]
1860	[5]
1861	[6]
1862	[10]
1863	[9]
1864	[11]
1865	[12]
1866	[12, 15]
1867	[15, 13]
1868	[2, 16]
1869	[2]
1870	[13]
1871	[9, 11]
1872	[12, 10]
1873	[4]
1874	[10]
1875	[6]
1876	[12]
1877	[6]
1878	[10]
1879	[6]
1880	[6]
1881	[4]
1882	[6]
1883	[8]
1884	[5]
1885	[6]
1886	[5]
1887	[8]
1888	[12]
1889	[7]
1890	[13]
1891	[4]
1892	[9]
1893	[3]
1894	[7]
1895	[3]
1896	[9]
1897	[8]
1898	[4]
1899	[9]
1900	[11]
1901	[5]
1902	[4]
1903	[5]
1904	[6]
1905	[5]
1906	[13]
1907	[5]
1908	[14]
1909	[14]
1910	[1]
1911	[22, 18]
1912	[13]
1913	[4]
1914	[5]
1915	[1]
1916	[3]
1917	[11]
1918	[12, 17]
1919	[2, 1]
1920	[5]
1921	[3]
1922	[7]
1923	[5]
1924	[3]
1925	[2]
1926	[5]
1927	[5]
1928	[6]
1929	[6]
1930	[7]
1931	[5]
1932	[7]
1933	[1]
1934	[1]
1935	[1, 17]
1936	[9]
1937	[12]
1938	[14]
1939	[15]
1940	[3, 43, 27, 42]
1941	[6]
1942	[4]
1943	[6]
1944	[12]
1945	[8]
1946	[9]
1947	[7]
1948	[9]
1949	[6]
1950	[6]
1951	[5]
1952	[4]
1953	[4]
1954	[7]
1955	[5]
1956	[1]
1957	[7]
1958	[6]
1959	[4]
1960	[1]
1961	[1]
1962	[3]
1963	[9]
1964	[7]
1965	[4]
1966	[7]
1967	[3]
1968	[4]
1969	[1]
1970	[6]
1971	[4]
1972	[7]
1973	[5]
1974	[10]
1975	[10]
1976	[4]
1977	[3]
1978	[3]
1979	[1]
1980	[2]
1981	[1]
1982	[3]
1983	[6]
1984	[9]
1985	[1]
1986	[1]
1987	[8, 14]
1988	[8, 2]
1989	[5]
1990	[6]
1991	[3]
1992	[5]
1993	[6]
1994	[1]
1995	[17, 6]
1996	[13, 4]
1997	[6]
1998	[4]
1999	[4]
2000	[1]
2001	[1]
2002	[7]
2003	[10]
2004	[9]
2005	[14]
2006	[6]
2007	[5]
2008	[7]
2009	[7]
2010	[5]
2011	[5]
2012	[7]
2013	[6]
2014	[8]
2015	[6]
2016	[9]
2017	[2]
2018	[6]
2019	[6]
2020	[1]
2021	[6]
2022	[6]
2023	[12, 9]
2024	[2]
2025	[9]
2026	[7]
2027	[6]
2028	[4]
2029	[6]
2030	[3]
2031	[8]
2032	[2]
